CUSTKEY,CUSTNAME,CUSTPHONE,SEGMENT,NATIONKEY_CUS,NATION_CUS,NATIONCOMMENT_CUS,ORDERDATE,SUPPKEY,SUPPNAME,SUPPADDRESS,NATIONKEY_SUPP,NATION_SUPP,NATIONCOMMENT_SUPP,QUANTITY,DISCOUNT
103,Customer#000000103,19-216-107-2107,BUILDING,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,06/08/1994,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,6,0.06
122,Customer#000000122,13-702-694-4520,HOUSEHOLD,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",23/12/1995,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,49,0.09
122,Customer#000000122,13-702-694-4520,HOUSEHOLD,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",23/12/1995,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,26,0.045
37,Customer#000000037,18-385-235-7162,FURNITURE,8,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,06/01/1992,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,1,0.06
37,Customer#000000037,18-385-235-7162,FURNITURE,8,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,06/01/1992,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,1,0.06
16,Customer#000000016,20-781-609-3107,FURNITURE,10,IRAN,efully alongside of the slyly final dependencies. ,25/04/1992,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,7,0.09
16,Customer#000000016,20-781-609-3107,FURNITURE,10,IRAN,efully alongside of the slyly final dependencies. ,25/04/1992,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,7,0.09
16,Customer#000000016,20-781-609-3107,FURNITURE,10,IRAN,efully alongside of the slyly final dependencies. ,25/04/1992,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",44,0.01
16,Customer#000000016,20-781-609-3107,FURNITURE,10,IRAN,efully alongside of the slyly final dependencies. ,25/04/1992,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",44,0.01
26,Customer#000000026,32-363-455-4837,AUTOMOBILE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,08/01/1996,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",25,0.03
26,Customer#000000026,32-363-455-4837,AUTOMOBILE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,08/01/1996,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,25,0.05
100,Customer#000000100,30-749-445-4907,FURNITURE,20,SAUDI ARABIA,ts. silent requests haggle. closely express packages sleep across the blithely,08/12/1994,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,47,0.04
142,Customer#000000142,19-407-425-2584,AUTOMOBILE,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,06/05/1998,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",15,0.08
142,Customer#000000142,19-407-425-2584,AUTOMOBILE,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,06/05/1998,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,8,0.07
79,Customer#000000079,25-147-850-4166,MACHINERY,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,11/03/1993,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,22,0.04
127,Customer#000000127,31-101-672-2951,MACHINERY,21,VIETNAM,"hely enticingly express accounts. even, final ",07/07/1992,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,24,0.05
127,Customer#000000127,31-101-672-2951,MACHINERY,21,VIETNAM,"hely enticingly express accounts. even, final ",07/07/1992,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,24,0.05
127,Customer#000000127,31-101-672-2951,MACHINERY,21,VIETNAM,"hely enticingly express accounts. even, final ",07/07/1992,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,40,0.09
127,Customer#000000127,31-101-672-2951,MACHINERY,21,VIETNAM,"hely enticingly express accounts. even, final ",07/07/1992,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,40,0.09
64,Customer#000000064,13-558-731-7204,BUILDING,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",23/03/1995,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,45,0.05
121,Customer#000000121,27-411-990-2959,BUILDING,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,14/04/1995,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,16,0.08
82,Customer#000000082,28-159-442-5305,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,13/08/1996,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,8,0.08
82,Customer#000000082,28-159-442-5305,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,13/08/1996,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,8,0.08
82,Customer#000000082,28-159-442-5305,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,13/08/1996,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,8,0.08
37,Customer#000000037,18-385-235-7162,FURNITURE,8,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,19/04/1994,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,35,0.02
37,Customer#000000037,18-385-235-7162,FURNITURE,8,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,19/04/1994,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,35,0.02
80,Customer#000000080,10-267-172-7101,FURNITURE,0,ALGERIA, haggle. carefully final deposits detect slyly agai,17/06/1994,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,50,0.06
59,Customer#000000059,11-355-584-3112,MACHINERY,1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,17/01/1993,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,27,0.01
127,Customer#000000127,31-101-672-2951,MACHINERY,21,VIETNAM,"hely enticingly express accounts. even, final ",28/06/1996,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,36,0.04
127,Customer#000000127,31-101-672-2951,MACHINERY,21,VIETNAM,"hely enticingly express accounts. even, final ",28/06/1996,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,36,0.04
109,Customer#000000109,26-992-422-8153,BUILDING,16,MOZAMBIQUE,"s. ironic, unusual asymptotes wake blithely r",09/02/1996,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,26,0.02
109,Customer#000000109,26-992-422-8153,BUILDING,16,MOZAMBIQUE,"s. ironic, unusual asymptotes wake blithely r",09/02/1996,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,27,0
70,Customer#000000070,32-828-107-2832,FURNITURE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,22/05/1995,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,4,0.02
142,Customer#000000142,19-407-425-2584,AUTOMOBILE,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,02/02/1994,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,48,0
142,Customer#000000142,19-407-425-2584,AUTOMOBILE,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,02/02/1994,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,48,0
37,Customer#000000037,18-385-235-7162,FURNITURE,8,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,03/03/1998,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,46,0.08
37,Customer#000000037,18-385-235-7162,FURNITURE,8,INDIA,ss excuses cajole slyly across the packages. deposits print aroun,03/03/1998,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,46,0.08
145,Customer#000000145,23-562-444-8454,HOUSEHOLD,13,JORDAN,ic deposits are blithely about the carefully regular pa,30/09/1994,8,Supplier#000000008,9Sq4bBH2FQEmaFOocY45sRTxo6yuoG,17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,23,0.01
34,Customer#000000034,25-344-968-5422,HOUSEHOLD,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,04/12/1992,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",39,0.05
25,Customer#000000025,22-603-468-3533,FURNITURE,12,JAPAN,"ously. final, express gifts cajole a",09/01/1992,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,22,0.08
25,Customer#000000025,22-603-468-3533,FURNITURE,12,JAPAN,"ously. final, express gifts cajole a",09/01/1992,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,22,0.08
25,Customer#000000025,22-603-468-3533,FURNITURE,12,JAPAN,"ously. final, express gifts cajole a",09/01/1992,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,75,0.04
25,Customer#000000025,22-603-468-3533,FURNITURE,12,JAPAN,"ously. final, express gifts cajole a",09/01/1992,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,75,0.04
142,Customer#000000142,19-407-425-2584,AUTOMOBILE,9,INDONESIA, slyly express asymptotes. regular deposits haggle slyly. carefully ironic hockey players sleep blithely. carefull,13/03/1998,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,9,0.05
106,Customer#000000106,11-751-989-4627,MACHINERY,1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,15/05/1998,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,3,0
106,Customer#000000106,11-751-989-4627,MACHINERY,1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,15/05/1998,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,3,0
5,Customer#000000005,13-750-942-6364,HOUSEHOLD,3,CANADA,"eas hang ironic, silent packages. slyly regular packages are furiously over the tithes. fluffily bold",13/02/1992,5,Supplier#000000005,Gcdm2rJRzl5qlTVzc,11,IRAQ,nic deposits boost atop the quickly final requests? quickly regula,16,0.1
70,Customer#000000070,32-828-107-2832,FURNITURE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,14/07/1997,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,27,0.05
70,Customer#000000070,32-828-107-2832,FURNITURE,22,RUSSIA, requests against the platelets use never according to the quickly regular pint,14/07/1997,3,Supplier#000000003,"q1,G3Pj6OjIuUYfUoH18BFTKP5aU9bEV3",1,ARGENTINA,al foxes promise slyly according to the regular accounts. bold requests alon,20,0.07
86,Customer#000000086,10-677-951-2353,HOUSEHOLD,0,ALGERIA, haggle. carefully final deposits detect slyly agai,20/11/1997,1,Supplier#000000001," N kD4on9OM Ipw3,gf0JBoQDd7tgrzrddZ",17,PERU,platelets. blithely pending dependencies use fluffily across the even pinto beans. carefully silent accoun,35,0.1
17,Customer#000000017,12-970-682-3487,AUTOMOBILE,2,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,25/03/1995,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,3,0.1
17,Customer#000000017,12-970-682-3487,AUTOMOBILE,2,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,25/03/1995,10,Supplier#000000010,Saygah3gYWMp72i PY,24,UNITED STATES,y final packages. slow foxes cajole quickly. quickly silent platelets breach ironic accounts. unusual pinto be,3,0.1
92,Customer#000000092,12-446-416-8471,MACHINERY,2,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,27/10/1996,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",22,0.04
92,Customer#000000092,12-446-416-8471,MACHINERY,2,BRAZIL,y alongside of the pending deposits. carefully special packages are about the ironic forges. slyly special ,27/10/1996,6,Supplier#000000006,tQxuVm7s7CnK,14,KENYA," pending excuses haggle furiously deposits. pending, express pinto beans wake fluffily past t",22,0.04
118,Customer#000000118,28-639-943-7051,AUTOMOBILE,18,CHINA,c dependencies. furiously express notornis sleep slyly regular accounts. ideas sleep. depos,21/08/1993,4,Supplier#000000004,Bk7ah4CK8SYQTepEmvMkkgMwg,15,MOROCCO,rns. blithely bold courts among the closely regular packages use furiously bold platelets?,42,0.03
